/gps/hist/point 0.001	0.0164811487358853
/gps/hist/point 0.100	0.404130376739715
/gps/hist/point 0.200	0.635762355442333
/gps/hist/point 0.300	0.710336191894149
/gps/hist/point 0.400	0.853307183630739
/gps/hist/point 0.500	0.919410994506851
/gps/hist/point 0.600	0.936013612239538
/gps/hist/point 0.700	0.949227083081617
/gps/hist/point 0.800	0.979891370496115
/gps/hist/point 0.900	0.964193019459242
/gps/hist/point 1.000	1
/gps/hist/point 1.100	0.983033077434189
/gps/hist/point 1.200	0.941699018693975
/gps/hist/point 1.300	0.908292565741512
/gps/hist/point 1.400	0.879174239667019
/gps/hist/point 1.500	0.863426358629016
/gps/hist/point 1.600	0.769785784939118
/gps/hist/point 1.700	0.795181600251548
/gps/hist/point 1.800	0.778218555753627
/gps/hist/point 1.900	0.75208066290585
/gps/hist/point 2.000	0.73675951722294
/gps/hist/point 2.100	0.678781548592117
/gps/hist/point 2.200	0.630801573970884
/gps/hist/point 2.300	0.616882467589024
/gps/hist/point 2.400	0.601300723469185
/gps/hist/point 2.500	0.582220231525016
/gps/hist/point 2.600	0.537398286338148
/gps/hist/point 2.700	0.495949122907036
/gps/hist/point 2.800	0.474454929326927
/gps/hist/point 2.900	0.449310884307734
/gps/hist/point 3.000	0.441902996687626
/gps/hist/point 3.100	0.404750481127502
/gps/hist/point 3.200	0.378260243780927
/gps/hist/point 3.300	0.353673569298477
/gps/hist/point 3.400	0.316657906412178
/gps/hist/point 3.500	0.280036542681706
/gps/hist/point 3.600	0.247528779686392
/gps/hist/point 3.700	0.231585899262645
/gps/hist/point 3.800	0.220940675594779
/gps/hist/point 3.900	0.207557174541739
/gps/hist/point 4.000	0.18887449774124
/gps/hist/point 4.100	0.166677022271136
/gps/hist/point 4.200	0.153015916295722
/gps/hist/point 4.300	0.143205040224835
/gps/hist/point 4.400	0.132119184456196
/gps/hist/point 4.500	0.123418738658688
/gps/hist/point 4.600	0.116469940528628
/gps/hist/point 4.700	0.108915461423896
/gps/hist/point 4.800	0.101480532753623
/gps/hist/point 4.900	0.0955151077867153
/gps/hist/point 5.000	0.0899256486691563
/gps/hist/point 5.100	0.0837348665687855
/gps/hist/point 5.200	0.0770485774977285
/gps/hist/point 5.300	0.069822447084563
/gps/hist/point 5.400	0.0626902910611373
/gps/hist/point 5.500	0.0563273393424505
/gps/hist/point 5.600	0.0507712193150071
/gps/hist/point 5.700	0.0459871507346635
/gps/hist/point 5.800	0.0421077685506246
/gps/hist/point 5.900	0.0390043887020337
/gps/hist/point 6.000	0.0362572866816384
/gps/hist/point 6.100	0.0335573171001153
/gps/hist/point 6.200	0.0308393959944269
/gps/hist/point 6.300	0.028202368421333
/gps/hist/point 6.400	0.0258153277708796
/gps/hist/point 6.500	0.0237861591667305
/gps/hist/point 6.600	0.0220761779548455
/gps/hist/point 6.700	0.0205697367910548
/gps/hist/point 6.800	0.019211846892705
/gps/hist/point 6.900	0.0180359588741261
/gps/hist/point 7.000	0.0170716154804075
/gps/hist/point 7.100	0.0162690472076123
/gps/hist/point 7.200	0.0155076774758304
/gps/hist/point 7.300	0.0146488261376396
/gps/hist/point 7.400	0.013588008756525
/gps/hist/point 7.500	0.0122968981780755
/gps/hist/point 7.600	0.0108450588753276
/gps/hist/point 7.700	0.00937890522696107
/gps/hist/point 7.800	0.00805500663789863
/gps/hist/point 7.900	0.00696770433268341
/gps/hist/point 8.000	0.00612179434399803
/gps/hist/point 8.100	0.00545915618377882
/gps/hist/point 8.200	0.0049047210881053
/gps/hist/point 8.300	0.0043987292174308
/gps/hist/point 8.400	0.00390946809951791
/gps/hist/point 8.500	0.0034339508196562
/gps/hist/point 8.600	0.00299013919708893
/gps/hist/point 8.700	0.00260154990370713
/gps/hist/point 8.800	0.00228098524620971
/gps/hist/point 8.900	0.002023104550323
/gps/hist/point 9.000	0.00180906636352624
/gps/hist/point 9.100	0.00161736670521752
/gps/hist/point 9.200	0.00143274878140788
/gps/hist/point 9.300	0.00124953456259339
/gps/hist/point 9.400	0.00107025794366135
/gps/hist/point 9.500	0.000902002788352205
/gps/hist/point 9.600	0.000752339804399574
/gps/hist/point 9.700	0.000626128382707328
/gps/hist/point 9.800	0.000523974987365385
/gps/hist/point 9.900	0.000442538171607748
/gps/hist/point 10.000	0.000376210853227002
/gps/hist/point 10.100	0.000319281637370015
/gps/hist/point 10.200	0.000267670051836058
/gps/hist/point 10.300	0.000219673237842364
/gps/hist/point 10.400	0.000175654290446441
/gps/hist/point 10.500	0.000137031792414035
/gps/hist/point 10.600	0.000105144840345354
/gps/hist/point 10.700	8.04897026011322E-05
/gps/hist/point 10.800	6.25399541842108E-05
/gps/hist/point 10.900	5.0039889700251E-05
/gps/hist/point 11.000	4.14827713220537E-05
/gps/hist/point 11.100	3.5511577780956E-05
/gps/hist/point 11.200	3.11172211137551E-05
/gps/hist/point 11.300	2.76541006019254E-05
/gps/hist/point 11.400	2.47565341146111E-05
/gps/hist/point 11.500	2.22351280103904E-05
/gps/hist/point 11.600	1.99953753010242E-05
/gps/hist/point 11.700	1.79876944979482E-05
/gps/hist/point 11.800	1.61819023887711E-05
/gps/hist/point 11.900	1.45559803031244E-05
/gps/hist/point 12.000	1.3091705500184E-05
/gps/hist/point 12.100	1.17730864183885E-05
/gps/hist/point 12.200	1.05857947257203E-05
/gps/hist/point 12.300	9.51691408866339E-06
/gps/hist/point 12.400	8.55478428007952E-06
/gps/hist/point 12.500	7.68887716381834E-06
/gps/hist/point 12.600	6.90968795397441E-06
/gps/hist/point 12.700	6.2086373317567E-06
/gps/hist/point 12.800	5.5779828384631E-06
/gps/hist/point 12.900	5.01073859543318E-06
/gps/hist/point 13.000	4.5006025737326E-06
/gps/hist/point 13.100	4.04189071909857E-06
/gps/hist/point 13.200	3.62947730132841E-06
/gps/hist/point 13.300	3.25874091377884E-06
/gps/hist/point 13.400	2.92551560007788E-06
/gps/hist/point 13.500	2.62604663213729E-06
/gps/hist/point 13.600	2.35695050647945E-06
/gps/hist/point 13.700	2.11517876509003E-06
/gps/hist/point 13.800	1.89798528278507E-06
/gps/hist/point 13.900	1.70289669572109E-06
/gps/hist/point 14.000	1.52768567544202E-06
/gps/hist/point 14.100	1.37034677998793E-06
/gps/hist/point 14.200	1.22907463831059E-06
/gps/hist/point 14.300	1.10224424675569E-06
/gps/hist/point 14.400	9.88393176867891E-07
/gps/hist/point 14.500	8.8620551242882E-07
/gps/hist/point 14.600	7.94497350606588E-07
/gps/hist/point 14.700	7.1220371752679E-07
/gps/hist/point 14.800	6.38366762602312E-07
/gps/hist/point 14.900	5.72125108706661E-07
/gps/hist/point 15.000	5.12704246855126E-07
/gps/hist/point 15.100	4.59407874574019E-07
/gps/hist/point 15.200	4.11610086684565E-07
/gps/hist/point 15.300	3.68748335891758E-07
/gps/hist/point 15.400	3.30317088428585E-07
/gps/hist/point 15.500	2.95862107134986E-07
/gps/hist/point 15.600	2.64975300814709E-07
/gps/hist/point 15.700	2.37290084572372E-07
/gps/hist/point 15.800	2.12477201142415E-07
/gps/hist/point 15.900	1.90240958031612E-07
/gps/hist/point 16.000	1.70315839653171E-07
/gps/hist/point 16.100	1.52463457574785E-07
/gps/hist/point 16.200	1.36469805573582E-07
/gps/hist/point 16.300	1.2214278942207E-07
/gps/hist/point 16.400	1.09310004252652E-07
/gps/hist/point 16.500	9.78167349925827E-08
/gps/hist/point 16.600	8.75241577525166E-08
/gps/hist/point 16.700	7.83077222137295E-08
/gps/hist/point 16.800	7.00556970132206E-08
/gps/hist/point 16.900	6.26678618917859E-08
/gps/hist/point 17.000	5.60543319656098E-08
/gps/hist/point 17.100	5.01345009230093E-08
/gps/hist/point 17.200	4.48360912494202E-08
/gps/hist/point 17.300	4.00943007587466E-08
/gps/hist/point 17.400	3.58510357699134E-08
/gps/hist/point 17.500	3.20542222247543E-08
